campaign,date,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
Nissan March,20130708,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan March,20130709,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130710,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan March,20130711,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March,20130712,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March,20130713,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan March,20130714,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130715,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130716,0,0,0,0.00,0.00,0.00,0,49,33,0
Nissan March,20130717,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan March,20130719,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130720,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130721,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130722,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130723,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130724,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan March,20130725,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan March,20130726,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130727,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130728,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130729,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130730,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130731,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130801,0,0,0,0.00,0.00,0.00,0,25,25,0
Nissan March,20130802,0,0,0,0.00,0.00,0.00,0,25,25,0
Nissan March,20130803,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130805,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan March,20130806,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130807,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan March,20130808,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan March,20130809,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130810,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan March,20130812,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130815,0,0,0,0.00,0.00,0.00,0,41,33,0
Nissan March,20130816,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan March,20130817,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan March,20130819,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan March,20130821,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130822,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130823,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan March,20130824,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130826,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20130827,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March,20130828,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March,20130831,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130902,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130905,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130906,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130907,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130908,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130909,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan March,20130910,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan March,20130911,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130912,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130913,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130914,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130915,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130916,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan March,20130917,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan March,20130918,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130919,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130923,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan March,20130924,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130925,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20130927,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20130930,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131001,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131003,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131008,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131010,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20131012,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan March,20131013,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20131014,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan March,20131015,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March,20131016,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan March,20131017,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan March,20131018,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131019,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan March,20131020,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131023,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131027,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20131028,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131108,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131109,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March,20131116,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131128,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131129,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March,20131130,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan March,20131207,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20131230,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March,20140207,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20131202,43586,1158,10630.01,9.18,2.66,1328.75,500,795,0,0
Nissan March SEM,20131203,40416,1366,9844.55,7.21,3.38,1230.57,713,1066,8,0
Nissan March SEM,20131204,33733,1347,9713.71,7.21,3.99,607.11,795,1336,16,0
Nissan March SEM,20131205,36863,1455,9475.44,6.51,3.95,0.00,894,1451,16,0
Nissan March SEM,20131206,35079,1465,9129.78,6.23,4.18,1141.22,754,1246,25,0
Nissan March SEM,20131207,35910,1463,9009.88,6.16,4.07,563.12,967,1345,16,0
Nissan March SEM,20131208,39368,1397,9005.73,6.45,3.55,1125.72,902,1222,8,0
Nissan March SEM,20131209,40976,1346,9338.04,6.94,3.28,0.00,705,1099,16,0
Nissan March SEM,20131210,41236,1424,9320.92,6.55,3.45,1165.12,795,1345,33,0
Nissan March SEM,20131211,39891,1418,9146.91,6.45,3.55,571.68,771,1312,41,0
Nissan March SEM,20131212,42613,1485,8939.76,6.02,3.48,0.00,754,1263,25,0
Nissan March SEM,20131213,40922,1329,8880.68,6.68,3.25,1110.09,689,1131,33,0
Nissan March SEM,20131214,35924,1277,8485.1,6.64,3.55,1060.64,869,1377,41,0
Nissan March SEM,20131215,44915,1301,8675.95,6.67,2.90,0.00,713,1107,25,0
Nissan March SEM,20131216,49573,1541,9648.34,6.26,3.11,0.00,943,1435,33,0
Nissan March SEM,20131217,49179,1533,9444.66,6.16,3.12,1180.58,713,1295,41,0
Nissan March SEM,20131218,44439,1364,9284,6.81,3.07,371.36,631,1222,8,0
Nissan March SEM,20131219,49356,1444,9047.78,6.27,2.93,565.49,779,1369,33,0
Nissan March SEM,20131220,55839,1466,10062.37,6.86,2.63,1257.80,787,1312,16,0
Nissan March SEM,20131221,50316,1393,9409.12,6.75,2.77,1176.14,787,1320,0,0
Nissan March SEM,20131222,50407,1321,9401.89,7.12,2.62,0.00,738,1181,8,0
Nissan March SEM,20131223,55127,1484,9370.29,6.31,2.69,1171.29,705,1123,16,0
Nissan March SEM,20131224,52956,1378,9391.89,6.82,2.60,284.60,664,1295,8,0
Nissan March SEM,20131225,32439,867,5402.83,6.23,2.67,216.11,369,713,25,0
Nissan March SEM,20131226,0,0,0,0.00,0.00,0.00,0,98,8,0
Nissan March SEM,20131227,0,0,0,0.00,0.00,0.00,0,98,25,0
Nissan March SEM,20131228,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan March SEM,20131229,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March SEM,20131230,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20131231,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM,20140101,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140102,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140103,0,0,0,0.00,0.00,0.00,0,49,0,0
Nissan March SEM,20140104,0,0,0,0.00,0.00,0.00,8,16,0,0
Nissan March SEM,20140105,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM,20140106,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140107,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March SEM,20140108,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM,20140109,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March SEM,20140110,0,0,0,0.00,0.00,0.00,0,66,33,0
Nissan March SEM,20140112,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140113,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140115,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140116,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140117,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140118,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140119,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March SEM,20140120,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan March SEM,20140123,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140124,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan March SEM,20140125,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140127,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March SEM,20140128,0,0,0,0.00,0.00,0.00,0,74,33,0
Nissan March SEM,20140129,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM,20140131,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140205,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140207,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140211,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM,20140212,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March SEM Jan,20140101,41693,1019,6622.48,6.50,2.44,827.81,476,836,33,0
Nissan March SEM Jan,20140102,50984,1237,7906.63,6.39,2.43,988.33,672,1041,8,0
Nissan March SEM Jan,20140103,43773,1236,7766.73,6.28,2.82,485.42,582,1033,33,0
Nissan March SEM Jan,20140104,40483,1368,7767.82,5.68,3.38,235.39,672,1263,0,0
Nissan March SEM Jan,20140105,42214,1239,7753.03,6.26,2.94,0.00,721,1164,25,0
Nissan March SEM Jan,20140106,43998,1431,8293.15,5.80,3.25,331.73,836,1279,8,0
Nissan March SEM Jan,20140107,37746,1392,8035.74,5.77,3.69,1004.47,656,1140,16,0
Nissan March SEM Jan,20140108,41946,1349,8017.49,5.94,3.22,0.00,828,1287,8,0
Nissan March SEM Jan,20140109,38665,1317,7833.69,5.95,3.41,0.00,656,1123,25,0
Nissan March SEM Jan,20140110,38239,1277,7671.56,6.01,3.34,0.00,697,1197,16,0
Nissan March SEM Jan,20140111,41215,1326,7662.68,5.78,3.22,0.00,762,1312,33,0
Nissan March SEM Jan,20140112,39177,1355,7687.53,5.67,3.46,0.00,631,1017,16,0
Nissan March SEM Jan,20140113,41124,1416,8140.91,5.75,3.44,0.00,795,1418,8,0
Nissan March SEM Jan,20140114,38129,1306,7936.27,6.08,3.43,496.02,680,1271,25,0
Nissan March SEM Jan,20140115,41915,1339,7825.94,5.84,3.19,978.24,672,1181,16,0
Nissan March SEM Jan,20140116,40338,1107,6319.59,5.71,2.74,789.95,623,992,8,0
Nissan March SEM Jan,20140117,30292,1115,6174.84,5.54,3.68,771.86,623,951,0,0
Nissan March SEM Jan,20140118,32213,1068,6176.21,5.78,3.32,386.01,508,836,41,0
Nissan March SEM Jan,20140119,33398,1081,6181.51,5.72,3.24,0.00,549,976,16,0
Nissan March SEM Jan,20140120,68233,1623,10449.56,6.44,2.38,0.00,730,1377,8,0
Nissan March SEM Jan,20140121,44251,1493,8475.29,5.68,3.37,529.71,787,1328,33,0
Nissan March SEM Jan,20140122,40358,1432,7743.82,5.41,3.55,0.00,689,1271,0,0
Nissan March SEM Jan,20140123,48211,1416,7686.27,5.43,2.94,960.78,853,1427,25,0
Nissan March SEM Jan,20140124,47083,1433,7586.72,5.29,3.04,474.17,713,1304,25,0
Nissan March SEM Jan,20140125,0,0,0,0.00,0.00,0.00,0,57,0,0
Nissan March SEM Jan,20140126,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM Jan,20140127,0,0,0,0.00,0.00,0.00,0,82,16,0
Nissan March SEM Jan,20140128,0,0,0,0.00,0.00,0.00,8,107,0,0
Nissan March SEM Jan,20140129,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM Jan,20140130,0,0,0,0.00,0.00,0.00,0,49,16,0
Nissan March SEM Jan,20140131,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan March SEM Jan,20140201,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan March SEM Jan,20140202,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan March SEM Jan,20140203,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan March SEM Jan,20140204,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan March SEM Jan,20140205,0,0,0,0.00,0.00,0.00,8,25,8,0
Nissan March SEM Jan,20140206,0,0,0,0.00,0.00,0.00,0,82,16,0
Nissan March SEM Jan,20140207,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan March SEM Jan,20140208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan March SEM Jan,20140209,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March SEM Jan,20140211,0,0,0,0.00,0.00,0.00,0,57,16,0
Nissan March SEM Jan,20140212,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan March Trueview,20130325,154626,0,4911.13,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130326,178896,0,6554.87,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130327,144599,0,4431.16,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130328,75915,0,4303.83,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130329,58681,0,4176.5,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130330,42933,0,3908.85,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130331,44984,0,3844.03,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130401,75079,0,4332.14,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130402,70060,0,4288.17,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130403,61666,0,4171.41,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130404,77383,0,4021.21,0.00,0.00,0.00,0,0,0,0
Nissan March Trueview,20130405,70376,0,3847.96,0.00,0.00,0.00,0,0,0,0
Nissan March VDO Clip,20130322,12902,51,305.96,6.00,0.40,0.00,0,0,0,0
Nissan March VDO Clip,20130323,5489,11,62.68,5.70,0.20,0.00,0,0,0,0
Nissan March VDO Clip,20130324,14336,220,2186.85,9.94,1.53,0.00,0,0,0,0
Nissan March VDO Clip,20130325,19361,296,2784.17,9.41,1.53,0.00,0,0,0,0
Nissan March VDO Clip,20130326,18363,298,2789.97,9.36,1.62,0.00,0,0,0,0
Nissan March VDO Clip,20130327,21963,305,2784.1,9.13,1.39,0.00,0,0,0,0
Nissan March VDO Clip,20130328,19617,327,2783.97,8.51,1.67,0.00,0,0,0,0
Nissan March VDO Clip,20130329,16157,285,2400.24,8.42,1.76,0.00,0,0,0,0
Nissan March VDO Clip,20130330,19445,302,2589.38,8.57,1.55,0.00,0,0,0,0
Nissan March VDO Clip,20130331,14545,190,1786.6,9.40,1.31,0.00,0,0,0,0
Nissan March VDO Clip,20130401,12834,153,1385.17,9.05,1.19,0.00,0,0,0,0
Nissan March VDO Clip,20130402,11414,128,1038.98,8.12,1.12,0.00,0,0,0,0
Nissan March VDO Clip,20130403,9966,137,1087.3,7.94,1.37,0.00,0,0,0,0
Nissan March VDO Clip,20130404,9412,130,1102.63,8.48,1.38,0.00,0,0,0,0
Nissan March VDO Clip,20130405,8389,93,840.29,9.04,1.11,0.00,0,0,0,0
Nissan March VDO Clip,20130406,8050,99,872.01,8.81,1.23,0.00,0,0,0,0
Nissan March VDO Clip,20130407,7433,82,782.43,9.54,1.10,0.00,0,0,0,0
Nissan March VDO Clip,20130408,6248,80,771.55,9.64,1.28,0.00,0,0,0,0
Nissan March VDO Clip,20130409,6811,86,807.26,9.39,1.26,0.00,0,0,0,0
Nissan March VDO Clip,20130410,5919,74,587.63,7.94,1.25,0.00,0,0,0,0
Nissan March VDO Clip,20130411,5065,64,571.12,8.92,1.26,0.00,0,0,0,0
Nissan March VDO Clip,20130412,4797,90,720.96,8.01,1.88,0.00,0,0,0,0
Nissan March VDO Clip,20130413,5216,67,525.93,7.85,1.28,0.00,0,0,0,0
Nissan March VDO Clip,20130414,4348,48,380.66,7.93,1.10,0.00,0,0,0,0
Nissan March VDO Clip,20130415,4533,59,442.01,7.49,1.30,0.00,0,0,0,0
Nissan March VDO Clip,20130416,5774,78,641.12,8.22,1.35,0.00,0,0,0,0
Nissan March VDO Clip,20130417,6917,70,669.24,9.56,1.01,0.00,0,0,0,0
Nissan March VDO Clip,20130418,6292,64,576.07,9.00,1.02,0.00,0,0,0,0
Nissan Navara SEM,20130116,19685,412,3000.01,7.28,2.09,0.00,0,0,0,0
Nissan Navara SEM,20130117,16927,456,2999.86,6.58,2.69,0.00,0,0,0,0
Nissan Navara SEM,20130118,20735,451,3007.03,6.67,2.18,0.00,0,0,0,0
Nissan Navara SEM,20130119,20496,463,2987.64,6.45,2.26,0.00,0,0,0,0
Nissan Navara SEM,20130120,22000,443,3011.4,6.80,2.01,0.00,0,0,0,0
Nissan Navara SEM,20130121,18612,437,3001.17,6.87,2.35,0.00,0,0,0,0
Nissan Navara SEM,20130122,13773,372,2994.72,8.05,2.70,0.00,0,0,0,0
Nissan Navara SEM,20130123,15213,378,3003.92,7.95,2.48,0.00,0,0,0,0
Nissan Navara SEM,20130124,14856,411,2999,7.30,2.77,0.00,0,0,0,0
Nissan Navara SEM,20130125,19031,415,2982.55,7.19,2.18,0.00,0,0,0,0
Nissan Navara SEM,20130126,18216,416,2985.27,7.18,2.28,0.00,0,0,0,0
Nissan Navara SEM,20130127,16829,411,2996.23,7.29,2.44,0.00,0,0,0,0
Nissan Navara SEM,20130128,10238,232,1564.17,6.74,2.27,0.00,0,0,0,0
Nissan Navara SEM,20130201,15036,348,2505.7,7.20,2.31,0.00,0,0,0,0
Nissan Navara SEM,20130202,14271,334,2503.43,7.50,2.34,0.00,0,0,0,0
Nissan Navara SEM,20130203,14730,358,2493.8,6.97,2.43,0.00,0,0,0,0
Nissan Navara SEM,20130204,16230,379,2730.5,7.20,2.34,0.00,0,0,0,0
Nissan Navara SEM,20130205,12583,352,2664.33,7.57,2.80,0.00,0,0,0,0
Nissan Navara SEM,20130206,13334,347,2547.67,7.34,2.60,0.00,0,0,0,0
Nissan Navara SEM,20130207,14785,329,2509.58,7.63,2.23,0.00,0,0,0,0
Nissan Navara SEM,20130208,11411,304,2447.86,8.05,2.66,0.00,0,0,0,0
Nissan Navara SEM,20130209,12040,311,2432.25,7.82,2.58,0.00,0,0,0,0
Nissan Navara SEM,20130210,11816,292,2447.39,8.38,2.47,0.00,0,0,0,0
Nissan Navara SEM,20130211,13865,321,2565.34,7.99,2.32,0.00,0,0,0,0
Nissan Navara SEM,20130212,14073,345,2514.06,7.29,2.45,0.00,0,0,0,0
Nissan Navara SEM,20130213,13773,314,2454.26,7.82,2.28,0.00,0,0,0,0
Nissan Navara SEM,20130214,12182,308,2353.04,7.64,2.53,0.00,0,0,0,0
Nissan Navara SEM,20130215,12680,301,2323.65,7.72,2.37,0.00,0,0,0,0
Nissan Pulsar SEM,20130307,24172,470,2364.31,5.03,1.94,0.00,0,0,0,0
Nissan Pulsar SEM,20130308,76528,2901,9425.2,3.25,3.79,0.00,0,0,0,0
Nissan Pulsar SEM,20130309,41291,3053,9418.41,3.08,7.39,0.00,0,0,0,0
Nissan Pulsar SEM,20130310,35196,2880,9425.89,3.27,8.18,0.00,0,0,0,0
Nissan Pulsar SEM,20130311,36094,3088,10089.72,3.27,8.56,0.00,0,0,0,0
Nissan Pulsar SEM,20130312,35015,3186,9957.9,3.13,9.10,0.00,0,0,0,0
Nissan Pulsar SEM,20130313,38563,3079,9807.62,3.19,7.98,0.00,0,0,0,0
Nissan Pulsar SEM,20130314,37782,2729,9684.57,3.55,7.22,0.00,0,0,0,0
Nissan Pulsar SEM,20130315,30338,3209,9301.63,2.90,10.58,0.00,0,0,0,0
Nissan Pulsar SEM,20130316,32148,2807,9318.95,3.32,8.73,0.00,0,0,0,0
Nissan Pulsar SEM,20130317,34576,2845,9295.45,3.27,8.23,0.00,0,0,0,0
Nissan Pulsar SEM,20130318,32827,2951,9864.84,3.34,8.99,0.00,0,0,0,0
Nissan Pulsar SEM,20130319,34328,2762,9721.69,3.52,8.05,0.00,0,0,0,0
Nissan Pulsar SEM,20130320,33561,2652,9780.33,3.69,7.90,0.00,0,0,0,0
Nissan Pulsar SEM,20130321,38848,2270,9619.74,4.24,5.84,0.00,0,0,0,0
Nissan Pulsar SEM,20130322,33140,2642,9248.18,3.50,7.97,0.00,0,0,0,0
Nissan Pulsar SEM,20130323,27114,2395,9095.54,3.80,8.83,0.00,0,0,0,0
Nissan Pulsar SEM,20130324,30608,2490,9112.03,3.66,8.14,0.00,0,0,0,0
Nissan Pulsar SEM,20130325,36898,2547,9928.6,3.90,6.90,0.00,0,0,0,0
Nissan Pulsar SEM,20130326,36238,2707,9715.98,3.59,7.47,0.00,0,0,0,0
Nissan Pulsar SEM,20130327,26936,2521,9449.42,3.75,9.36,0.00,0,0,0,0
Nissan Pulsar SEM,20130328,31573,2450,9205.63,3.76,7.76,0.00,0,0,0,0
Nissan Pulsar SEM,20130329,25813,2486,7272.34,2.93,9.63,0.00,0,0,0,0
Nissan Pulsar SEM,20130401,39614,2811,9720.32,3.46,7.10,0.00,0,0,0,0
Nissan Pulsar SEM,20130402,35746,2574,9687.71,3.76,7.20,0.00,0,0,0,0
Nissan Pulsar SEM,20130403,36208,2725,9596.22,3.52,7.53,0.00,0,0,0,0
Nissan Pulsar SEM,20130404,35557,2323,9394.36,4.04,6.53,0.00,0,0,0,0
Nissan Pulsar SEM,20130405,37449,2343,9216.68,3.93,6.26,0.00,0,0,0,0
Nissan Pulsar SEM,20130406,40451,2286,9203.37,4.03,5.65,0.00,0,0,0,0
Nissan Pulsar SEM,20130407,37267,2062,9197.15,4.46,5.53,0.00,0,0,0,0
Nissan Pulsar SEM,20130408,41796,2263,9666.61,4.27,5.41,0.00,0,0,0,0
Nissan Pulsar SEM,20130409,42628,2255,9135.4,4.05,5.29,0.00,0,0,0,0
Nissan Pulsar SEM,20130410,41577,2025,9471.97,4.68,4.87,0.00,0,0,0,0
Nissan Pulsar SEM,20130411,42214,1994,9353.44,4.69,4.72,0.00,0,0,0,0
Nissan Pulsar SEM,20130412,34329,1770,7783.47,4.40,5.16,0.00,0,0,0,0
Nissan Pulsar SEM,20130413,42745,1775,9264.28,5.22,4.15,0.00,0,0,0,0
Nissan Pulsar SEM,20130414,41786,1876,9225.41,4.92,4.49,0.00,0,0,0,0
Nissan Pulsar SEM,20130415,44945,1846,9683.08,5.25,4.11,0.00,0,0,0,0
Nissan Pulsar SEM,20130416,25177,1167,5399.86,4.63,4.64,0.00,0,0,0,0
Nissan Pulsar SEM,20130419,9947,351,2014.37,5.74,3.53,0.00,0,0,0,0
Nissan Pulsar SEM,20130420,8099,584,2008.21,3.44,7.21,0.00,0,0,0,0
Nissan Pulsar SEM,20130421,8937,662,1996.28,3.02,7.41,0.00,0,0,0,0
Nissan Pulsar SEM,20130422,9998,753,2123.65,2.82,7.53,0.00,0,0,0,0
Nissan Pulsar SEM,20130423,8777,840,2079.48,2.48,9.57,0.00,0,0,0,0
Nissan Pulsar SEM,20130424,8150,707,2053.33,2.90,8.67,0.00,0,0,0,0
Nissan Pulsar SEM,20130425,8548,795,1993.37,2.51,9.30,0.00,0,0,0,0
Nissan Pulsar SEM,20130426,9909,950,1642.07,1.73,9.59,0.00,0,0,0,0
Nissan Pulsar SEM,20130427,9780,863,1671.93,1.94,8.82,0.00,0,0,0,0
Nissan Pulsar SEM,20130428,10079,880,1743.03,1.98,8.73,0.00,0,0,0,0
Nissan Pulsar SEM,20130429,11202,926,2184.48,2.36,8.27,0.00,0,0,0,0
Nissan Pulsar SEM,20130430,11633,897,2390.94,2.67,7.71,0.00,0,0,0,0
Nissan Pulsar SEM,20130501,8768,853,1495.89,1.75,9.73,0.00,0,0,0,0
Nissan Pulsar SEM,20130502,10926,956,1982.89,2.07,8.75,0.00,0,0,0,0
Nissan Pulsar SEM,20130503,9637,803,1855.8,2.31,8.33,0.00,0,0,0,0
Nissan Pulsar SEM,20130504,8109,804,1498.54,1.86,9.91,0.00,0,0,0,0
Nissan Pulsar SEM,20130505,7423,721,1289.5,1.79,9.71,0.00,0,0,0,0
Nissan Pulsar SEM,20130506,9490,852,1614.88,1.90,8.98,0.00,0,0,0,0
Nissan Pulsar SEM,20130507,11414,983,2206.89,2.25,8.61,0.00,0,0,0,0
Nissan Pulsar SEM,20130508,10978,883,1725.39,1.95,8.04,0.00,0,0,0,0
Nissan Pulsar SEM,20130509,8422,820,1452.1,1.77,9.74,0.00,0,0,0,0
Nissan Pulsar SEM,20130510,8735,807,1549.23,1.92,9.24,0.00,0,0,0,0
Nissan Pulsar SEM,20130511,10132,803,1797.51,2.24,7.93,0.00,0,0,0,0
Nissan Pulsar SEM,20130512,7582,822,1146.18,1.39,10.84,0.00,0,0,0,0
Nissan Pulsar SEM,20130513,11296,944,2029.53,2.15,8.36,0.00,0,0,0,0
Nissan Pulsar SEM,20130514,10030,955,1596.77,1.67,9.52,0.00,0,0,0,0
Nissan Pulsar SEM,20130515,8132,862,1349.11,1.57,10.60,0.00,0,0,0,0
Nissan Pulsar SEM,20130516,9912,912,1814.45,1.99,9.20,0.00,0,0,0,0
