date,campaign,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
20121212,4JRNE-1510-1910-Keywords,256614,279,1085.28,3.889892473,0.108723608,0,0,0,0,0
20121212,GDN-Desktop,8966,4,30.97,7.7425,0.044612982,0,6,24,6,0
20121212,GDN-Mo,31932,13,99.04,7.618461538,0.040711512,0,18,24,24,0
20121212,GSN-Brand,1492,242,1058.37,4.373429752,16.21983914,0,176,389,292,0
20121212,GSN-Brand-Mob,253,8,32.09,4.01125,3.162055336,0,0,0,0,0
20121212,GSN-Competitor,273,19,262.55,13.81842105,6.95970696,0,24,24,18,0
20121212,GSN-Competitor-Mob,62,5,99.78,19.956,8.064516129,0,0,0,0,0
20121212,GSN-Generic,5879,153,2770.15,18.10555556,2.602483416,0,97,116,110,0
20121212,GSN-Generic-Mob,697,15,181.35,12.09,2.152080344,0,6,6,6,0
20121212,GSN-Product,735,16,183.92,11.495,2.176870748,0,6,6,6,0
20121212,GSN-Product-Mob,257,8,46.2,5.775,3.112840467,0,0,0,0,0
20121212,JARUNEE-Interests,345901,568,2701.53,4.756214789,0.164208834,0,0,0,0,0
20121212,JARUNEE-Placements,106624,128,540.72,4.224375,0.120048019,0,0,0,0,0
20121212,JARUNEE-Topic,163091,119,545.05,4.580252101,0.0729654,0,0,0,0,0
20121212,Remarketing,65230,122,1059.51,8.684508197,0.187030507,0,0,91,79,0
20121213,(not set),0,0,0,0,0,0,2373,6992,2240,1296
20121213,4JRNE-1510-1910-Keywords,203139,277,1052.14,3.79833935,0.136359832,0,0,0,0,0
20121213,GDN-Desktop,0,0,0,0,0,0,0,6,0,0
20121213,GSN-Brand,1323,228,1302.26,5.711666667,17.23356009,0,152,359,262,0
20121213,GSN-Brand-Mob,207,10,11.48,1.148,4.830917874,0,0,6,0,0
20121213,GSN-Competitor,272,13,176.91,13.60846154,4.779411765,0,0,0,0,0
20121213,GSN-Competitor-Mob,71,3,40.02,13.34,4.225352113,0,0,0,0,0
20121213,GSN-Generic,5514,151,2826.46,18.71827815,2.738483859,0,91,146,140,0
20121213,GSN-Generic-Mob,660,16,106.77,6.673125,2.424242424,0,0,0,0,0
20121213,GSN-Product,720,12,105.73,8.810833333,1.666666667,0,18,24,18,0
20121213,GSN-Product-Mob,286,4,46.23,11.5575,1.398601399,0,0,0,0,0
20121213,JARUNEE-Interests,339682,574,2616.67,4.558658537,0.168981577,0,0,0,0,0
20121213,JARUNEE-Placements,129870,116,523.78,4.515344828,0.089320089,0,0,0,0,0
20121213,JARUNEE-Topic,147218,129,516.72,4.005581395,0.087625155,0,0,0,0,0
20121213,Remarketing,71813,111,945.44,8.517477477,0.154568114,0,6,116,91,0
20121214,(not set),0,0,0,0,0,0,2045,6402,1966,1053
20121214,4JRNE-1510-1910-Keywords,195001,289,997.64,3.452041522,0.148204368,0,0,0,0,0
20121214,GDN-Desktop,0,0,0,0,0,0,0,12,0,0
20121214,GSN-Brand,1182,244,978.74,4.011229508,20.642978,0,146,323,256,0
20121214,GSN-Brand-Mob,234,15,22.3,1.486666667,6.41025641,0,0,0,0,0
20121214,GSN-Competitor,201,9,112.86,12.54,4.47761194,0,12,12,12,0
20121214,GSN-Competitor-Mob,61,1,9.37,9.37,1.639344262,0,0,0,0,0
20121214,GSN-Generic,4852,117,2169.49,18.54264957,2.411376752,0,79,122,116,0
20121214,GSN-Generic-Mob,717,14,127.57,9.112142857,1.952580195,0,0,0,0,0
20121214,GSN-Product,558,11,98.67,8.97,1.971326165,0,0,12,12,0
20121214,GSN-Product-Mob,227,0,0,0,0,0,0,0,0,0
20121214,JARUNEE-Interests,302722,552,2491.44,4.513478261,0.182345518,0,0,0,0,0
20121214,JARUNEE-Placements,97963,110,495.89,4.508090909,0.112287292,0,0,0,0,0
20121214,JARUNEE-Topic,113312,132,496.5,3.761363636,0.116492516,0,0,0,0,0
20121214,Remarketing,65875,125,1128.86,9.03088,0.189753321,0,6,134,110,0
20121215,(not set),0,0,0,0,0,0,913,2994,803,773
20121215,GDN-Desktop,0,0,0,0,0,0,0,12,0,0
20121215,GSN-Brand,723,124,654.56,5.278709677,17.15076072,0,49,158,116,0
20121215,GSN-Brand-Mob,142,6,24.68,4.113333333,4.225352113,0,0,6,6,0
20121215,GSN-Competitor,152,8,111.97,13.99625,5.263157895,0,12,18,18,0
20121215,GSN-Competitor-Mob,58,1,3.95,3.95,1.724137931,0,0,0,0,0
20121215,GSN-Generic,2793,54,969.83,17.95981481,1.933404941,0,37,55,55,0
20121215,GSN-Generic-Mob,992,9,132.42,14.71333333,0.907258065,0,0,0,0,0
20121215,GSN-Product,345,4,61.01,15.2525,1.15942029,0,6,6,0,0
20121215,GSN-Product-Mob,228,2,24.97,12.485,0.877192982,0,0,0,0,0
20121215,JARUNEE-Interests,2,0,0,0,0,0,0,0,0,0
20121215,Remarketing,64375,121,1054.02,8.710909091,0.187961165,0,30,134,122,0
20121216,(not set),0,0,0,0,0,0,779,2233,487,523
20121216,GDN-Desktop,0,0,0,0,0,0,0,12,0,0
20121216,GSN-Brand,649,105,534.22,5.087809524,16.17873652,0,61,97,43,0
20121216,GSN-Brand-Mob,133,6,13.22,2.203333333,4.511278195,0,0,0,0,0
20121216,GSN-Competitor,127,7,93.28,13.32571429,5.511811024,0,12,12,12,0
20121216,GSN-Competitor-Mob,68,0,0,0,0,0,0,0,0,0
20121216,GSN-Generic,3054,91,1871.03,20.56076923,2.979698756,0,43,49,43,0
20121216,GSN-Generic-Mob,624,15,151.41,10.094,2.403846154,0,0,0,0,0
20121216,GSN-Product,354,6,64.92,10.82,1.694915254,0,0,0,0,0
20121216,GSN-Product-Mob,202,1,10.48,10.48,0.495049505,0,0,0,0,0
20121216,Remarketing,57348,86,737.28,8.573023256,0.149961638,0,6,97,79,0
20121217,(not set),0,0,0,0,0,0,2355,7199,2288,1333
20121217,4JRNE-1510-1910-Keywords,201356,286,1063.95,3.720104895,0.142036989,0,0,0,0,0
20121217,GDN-Desktop,0,0,0,0,0,0,0,6,0,0
20121217,GSN-Brand,1357,247,1238.48,5.014089069,18.20191599,0,164,286,219,0
20121217,GSN-Brand-Mob,228,17,39.68,2.334117647,7.456140351,0,0,0,0,0
20121217,GSN-Competitor,246,14,212.39,15.17071429,5.691056911,0,18,18,18,0
20121217,GSN-Competitor-Mob,53,5,72.91,14.582,9.433962264,0,0,0,0,0
20121217,GSN-Generic,6966,156,3660.6,23.46538462,2.239448751,0,97,170,152,0
20121217,GSN-Generic-Mob,463,7,108.75,15.53571429,1.51187905,0,0,0,0,0
20121217,GSN-Product,696,10,138.85,13.885,1.436781609,0,0,18,12,0
20121217,GSN-Product-Mob,211,1,19.77,19.77,0.473933649,0,0,0,0,0
20121217,JARUNEE-Interests,312685,620,2659.02,4.288741935,0.198282617,0,0,0,0,0
20121217,JARUNEE-Placements,120221,124,533.16,4.299677419,0.103143378,0,0,0,0,0
20121217,JARUNEE-Topic,146540,136,530.34,3.899558824,0.092807425,0,0,0,0,0
20121217,Remarketing,73314,99,989.05,9.99040404,0.1350356,0,6,176,140,0
20121218,(not set),0,0,0,0,0,0,2331,7291,2252,1327
20121218,4JRNE-1510-1910-Keywords,183129,280,1051.79,3.756392857,0.152897684,0,0,0,0,0
20121218,GDN-Desktop,0,0,0,0,0,0,0,12,6,0
20121218,GSN-Brand,1384,227,1200.76,5.28969163,16.4017341,0,134,341,237,0
20121218,GSN-Brand-Mob,231,17,35.85,2.108823529,7.359307359,0,0,6,0,0
20121218,GSN-Competitor,247,13,210.85,16.21923077,5.263157895,0,6,18,18,0
20121218,GSN-Competitor-Mob,78,3,38.04,12.68,3.846153846,0,0,0,0,0
20121218,GSN-Generic,6773,164,3782.99,23.0670122,2.421379005,0,116,134,134,0
20121218,GSN-Generic-Mob,428,15,162.63,10.842,3.504672897,0,0,0,0,0
20121218,GSN-Product,586,18,137.25,7.625,3.071672355,0,6,18,12,0
20121218,GSN-Product-Mob,189,0,0,0,0,0,0,0,0,0
20121218,JARUNEE-Interests,316199,622,2601.86,4.183054662,0.196711565,0,0,0,0,0
20121218,JARUNEE-Placements,117110,128,519.59,4.059296875,0.10929895,0,0,0,0,0
20121218,JARUNEE-Topic,133452,127,517.35,4.073622047,0.095165303,0,0,0,0,0
20121218,Remarketing,73956,125,1395.21,11.16168,0.169019417,0,6,110,91,0
20121219,(not set),0,0,0,0,0,0,2349,7260,2033,1333
20121219,4JRNE-1510-1910-Keywords,168050,290,1008.45,3.477413793,0.172567688,0,0,0,0,0
20121219,GDN-Desktop,0,0,0,0,0,0,0,6,0,0
20121219,GSN-Brand,1356,246,1126.67,4.57995935,18.14159292,0,128,310,219,0
20121219,GSN-Brand-Mob,266,14,29.14,2.081428571,5.263157895,0,0,0,0,0
20121219,GSN-Competitor,241,8,104.96,13.12,3.319502075,0,12,12,12,0
20121219,GSN-Competitor-Mob,98,1,16.73,16.73,1.020408163,0,0,0,0,0
20121219,GSN-Generic,6123,156,3408.31,21.84814103,2.547770701,0,85,128,122,0
20121219,GSN-Generic-Mob,409,7,67.85,9.692857143,1.711491443,0,0,0,0,0
20121219,GSN-Product,648,20,160.45,8.0225,3.086419753,0,12,18,18,0
20121219,GSN-Product-Mob,205,0,0,0,0,0,0,0,0,0
20121219,JARUNEE-Interests,311926,586,2543.58,4.340580205,0.187865071,0,0,0,0,0
20121219,JARUNEE-Placements,102902,114,508.55,4.460964912,0.110785019,0,0,0,0,0
20121219,JARUNEE-Topic,127665,124,513.11,4.137983871,0.097129205,0,0,0,0,0
20121219,Remarketing,75872,110,1135.05,10.31863636,0.144981021,0,0,152,110,0
20121220,(not set),0,0,0,0,0,0,2270,7285,2027,1394
20121220,4JRNE-1510-1910-Keywords,172350,266,968.91,3.642518797,0.154337105,0,0,0,0,0
20121220,GSN-Brand,1339,218,1074.9,4.930733945,16.28080657,0,146,323,201,0
20121220,GSN-Brand-Mob,232,14,31.92,2.28,6.034482759,0,0,0,0,0
20121220,GSN-Brand-Tablet,37,9,14.77,1.641111111,24.32432432,0,12,18,12,0
20121220,GSN-Competitor,229,16,195.06,12.19125,6.986899563,0,12,18,18,0
20121220,GSN-Competitor-Mob,62,2,23.69,11.845,3.225806452,0,0,0,0,0
20121220,GSN-Competitor-Tablet,15,1,14.05,14.05,6.666666667,0,6,6,6,0
20121220,GSN-Generic,6166,166,3659.85,22.04728916,2.692182939,0,97,176,164,0
20121220,GSN-Generic-Mob,1176,28,364.91,13.0325,2.380952381,0,12,18,18,0
20121220,GSN-Generic-Tablet,355,9,186.36,20.70666667,2.535211268,0,12,24,24,0
20121220,GSN-Product,620,21,156.23,7.43952381,3.387096774,0,0,0,0,0
20121220,GSN-Product-Mob,316,4,48.33,12.0825,1.265822785,0,6,6,6,0
20121220,GSN-Product-Tablet,14,0,0,0,0,0,0,0,0,0
20121220,JARUNEE-Interests,314057,571,2451.33,4.293047285,0.181814129,0,0,0,0,0
20121220,JARUNEE-Placements,92232,140,486.67,3.476214286,0.151791135,0,0,0,0,0
20121220,JARUNEE-Topic,106241,134,486.86,3.633283582,0.126128331,0,0,0,0,0
20121220,Remarketing,78413,112,1225.82,10.94482143,0.142833459,0,12,116,91,0
20121221,(not set),0,0,0,0,0,0,2002,6554,1753,1022
20121221,4JRNE-1510-1910-Keywords,140754,245,918.91,3.750653061,0.174062549,0,0,0,0,0
20121221,GSN-Brand,1130,214,1159.48,5.418130841,18.9380531,0,79,237,146,0
20121221,GSN-Brand-Mob,181,27,66.96,2.48,14.91712707,0,18,37,24,0
20121221,GSN-Brand-Tablet,121,11,47.58,4.325454545,9.090909091,0,0,18,6,0
20121221,GSN-Competitor,207,10,161.49,16.149,4.830917874,0,0,12,12,0
20121221,GSN-Competitor-Mob,92,6,68.74,11.45666667,6.52173913,0,12,12,12,0
20121221,GSN-Competitor-Tablet,29,1,10.89,10.89,3.448275862,0,0,0,0,0
20121221,GSN-Generic,5281,146,3372.41,23.09869863,2.764627911,0,79,103,91,0
20121221,GSN-Generic-Mob,2108,56,776.55,13.86696429,2.65654649,0,73,116,103,0
20121221,GSN-Generic-Tablet,662,18,369.27,20.515,2.719033233,0,6,12,12,0
20121221,GSN-Product,667,13,135.27,10.40538462,1.949025487,0,6,6,6,0
20121221,GSN-Product-Mob,409,3,28.89,9.63,0.733496333,0,6,6,6,0
20121221,GSN-Product-Tablet,40,4,43.9,10.975,10,0,0,0,0,0
20121221,JARUNEE-Interests,277361,522,2284.92,4.377241379,0.188202379,0,0,0,0,0
20121221,JARUNEE-Placements,86747,128,457.79,3.576484375,0.147555535,0,0,0,0,0
20121221,JARUNEE-Topic,99292,123,456.03,3.707560976,0.12387705,0,0,0,0,0
20121221,Remarketing,78669,112,1235.28,11.02928571,0.142368659,0,18,158,128,0
20121222,(not set),0,0,0,0,0,0,876,3268,785,657
20121222,GSN-Brand,699,109,604.2,5.543119266,15.59370529,0,55,201,97,0
20121222,GSN-Brand-Mob,163,17,21.1,1.241176471,10.42944785,0,0,0,0,0
20121222,GSN-Brand-Tablet,79,9,36.31,4.034444444,11.39240506,0,0,0,0,0
20121222,GSN-Competitor,141,6,107.34,17.89,4.255319149,0,0,0,0,0
20121222,GSN-Competitor-Mob,61,6,53.96,8.993333333,9.836065574,0,0,0,0,0
20121222,GSN-Competitor-Tablet,23,0,0,0,0,0,0,0,0,0
20121222,GSN-Generic,3433,92,2124.6,23.09347826,2.679871832,0,73,128,116,0
20121222,GSN-Generic-Mob,1740,42,625.64,14.89619048,2.413793103,0,24,24,24,0
20121222,GSN-Generic-Tablet,521,7,152.12,21.73142857,1.343570058,0,0,0,0,0
20121222,GSN-Product,343,13,165.21,12.70846154,3.790087464,0,6,6,6,0
20121222,GSN-Product-Mob,382,2,8.87,4.435,0.523560209,0,0,12,6,0
20121222,GSN-Product-Tablet,28,0,0,0,0,0,0,0,0,0
20121222,JARUNEE-Interests,1,0,0,0,0,0,0,0,0,0
20121222,Remarketing,68979,105,896.96,8.54247619,0.152220241,0,18,140,103,0
20121223,(not set),0,0,0,0,0,0,858,2240,517,651
20121223,GSN-Brand,543,93,363.45,3.908064516,17.12707182,0,55,116,97,0
20121223,GSN-Brand-Mob,153,22,38.29,1.740454545,14.37908497,0,6,37,30,0
20121223,GSN-Brand-Tablet,106,8,30.34,3.7925,7.547169811,0,6,6,6,0
20121223,GSN-Competitor,108,8,143.98,17.9975,7.407407407,0,12,12,12,0
20121223,GSN-Competitor-Mob,45,0,0,0,0,0,0,0,0,0
20121223,GSN-Competitor-Tablet,42,2,39.47,19.735,4.761904762,0,6,6,6,0
20121223,GSN-Generic,3267,92,2295.37,24.94967391,2.81603918,0,79,91,67,0
20121223,GSN-Generic-Mob,1713,30,501.97,16.73233333,1.751313485,0,37,49,37,0
20121223,GSN-Generic-Tablet,578,17,381.5,22.44117647,2.941176471,0,12,12,12,0
20121223,GSN-Product,318,4,48.88,12.22,1.257861635,0,0,12,6,0
20121223,GSN-Product-Mob,307,2,37.03,18.515,0.651465798,0,0,0,0,0
20121223,GSN-Product-Tablet,40,1,19.18,19.18,2.5,0,0,0,0,0
20121223,Remarketing,59450,105,962.32,9.164952381,0.176619008,0,6,73,55,0
20121224,(not set),0,0,0,0,0,0,2027,6767,1862,1126
20121224,4JRNE-1510-1910-Keywords,157218,248,881.62,3.554919355,0.157742752,0,0,0,0,0
20121224,GSN-Brand,1322,214,1032.51,4.824813084,16.18759455,0,128,408,213,0
20121224,GSN-Brand-Mob,209,33,37.98,1.150909091,15.78947368,0,12,67,43,0
20121224,GSN-Brand-Tablet,121,11,85.99,7.817272727,9.090909091,0,0,6,6,0
20121224,GSN-Competitor,203,9,155.65,17.29444444,4.433497537,0,0,6,6,0
20121224,GSN-Competitor-Mob,59,3,41.25,13.75,5.084745763,0,0,0,0,0
20121224,GSN-Competitor-Tablet,24,3,58.97,19.65666667,12.5,0,6,6,6,0
20121224,GSN-Generic,5569,147,3496.89,23.78836735,2.639612139,0,91,140,128,0
20121224,GSN-Generic-Mob,1704,31,527.94,17.03032258,1.819248826,0,18,30,24,0
20121224,GSN-Generic-Tablet,564,15,338.96,22.59733333,2.659574468,0,6,18,18,0
20121224,GSN-Product,638,11,89.58,8.143636364,1.724137931,0,6,6,6,0
20121224,GSN-Product-Mob,124,0,0,0,0,0,0,0,0,0
20121224,GSN-Product-Tablet,42,1,16.65,16.65,2.380952381,0,0,0,0,0
20121224,JARUNEE-Interests,271545,490,2184.53,4.45822449,0.180448913,0,0,0,0,0
20121224,JARUNEE-Placements,101503,114,439.47,3.855,0.112311951,0,0,0,0,0
20121224,JARUNEE-Topic,171669,132,444.87,3.370227273,0.076892159,0,0,0,0,0
20121224,Remarketing,78291,112,1190.65,10.63080357,0.143056035,0,18,134,91,0
20121225,(not set),0,0,0,0,0,0,2020,6506,1722,1022
20121225,4JRNE-1510-1910-Keywords,147878,239,868.4,3.633472803,0.161619714,0,0,0,0,0
20121225,GSN-Brand,1299,211,1130.06,5.355734597,16.24326405,0,103,298,134,0
20121225,GSN-Brand-Mob,173,19,47.7,2.510526316,10.98265896,0,30,49,37,0
20121225,GSN-Brand-Tablet,113,15,84.22,5.614666667,13.27433628,0,6,12,6,0
20121225,GSN-Competitor,175,6,86.82,14.47,3.428571429,0,6,6,6,0
20121225,GSN-Competitor-Mob,68,5,38.74,7.748,7.352941176,0,6,6,6,0
20121225,GSN-Competitor-Tablet,23,1,13.58,13.58,4.347826087,0,6,6,6,0
20121225,GSN-Generic,8791,177,3584.9,20.25367232,2.013422819,0,128,201,176,0
20121225,GSN-Generic-Mob,2682,56,824.84,14.72928571,2.087994034,0,24,30,30,0
20121225,GSN-Generic-Tablet,895,17,320.06,18.82705882,1.899441341,0,6,6,6,0
20121225,GSN-Product,2609,44,628.52,14.28454545,1.686469912,0,43,55,49,0
20121225,GSN-Product-Mob,821,7,63.72,9.102857143,0.852618758,0,0,0,0,0
20121225,GSN-Product-Tablet,180,1,19.25,19.25,0.555555556,0,0,0,0,0
20121225,JARUNEE-Interests,297470,519,2188.57,4.216897881,0.174471375,0,0,0,0,0
20121225,JARUNEE-Placements,86553,107,441.27,4.124018692,0.123623676,0,0,0,0,0
20121225,JARUNEE-Topic,149181,102,433.4,4.249019608,0.068373318,0,0,0,0,0
20121225,Remarketing,75468,105,1011.46,9.632952381,0.139131817,0,0,152,122,0
20121226,(not set),0,0,0,0,0,0,2879,8143,2465,1095
20121226,4JRNE-1510-1910-Keywords,174977,264,905.88,3.431363636,0.150876972,0,0,0,0,0
20121226,GSN-Brand,1280,202,989.36,4.897821782,15.78125,0,85,335,158,0
20121226,GSN-Brand-Mob,190,16,22.09,1.380625,8.421052632,0,6,43,18,0
20121226,GSN-Brand-Tablet,136,24,135.47,5.644583333,17.64705882,0,6,24,12,0
20121226,GSN-Competitor,198,4,76.56,19.14,2.02020202,0,6,12,12,0
20121226,GSN-Competitor-Mob,60,4,57.8,14.45,6.666666667,0,12,18,18,0
20121226,GSN-Competitor-Tablet,39,4,99.7,24.925,10.25641026,0,0,0,0,0
20121226,GSN-Generic,6255,135,3023.97,22.39977778,2.158273381,0,97,164,152,0
20121226,GSN-Generic-Mob,3120,54,976.34,18.08037037,1.730769231,0,37,55,55,0
20121226,GSN-Generic-Tablet,672,16,367.4,22.9625,2.380952381,0,0,12,12,0
20121226,GSN-Product,2802,59,954.91,16.18491525,2.105638829,0,55,73,67,0
20121226,GSN-Product-Mob,1125,10,129.36,12.936,0.888888889,0,6,6,6,0
20121226,GSN-Product-Tablet,58,2,27.27,13.635,3.448275862,0,0,0,0,0
20121226,JARUNEE-Interests,260096,524,2266.16,4.324732824,0.201464075,0,0,0,0,0
20121226,JARUNEE-Placements,90126,113,453.96,4.017345133,0.125380024,0,0,0,0,0
20121226,JARUNEE-Topic,135416,113,450.05,3.982743363,0.083446565,0,0,0,0,0
20121226,Remarketing,76971,113,1061.2,9.391150442,0.146808538,0,18,146,103,0
20121227,(not set),0,0,0,0,0,0,2641,7607,2325,1010
20121227,4JRNE-1510-1910-Keywords,152503,232,918.2,3.957758621,0.152128155,0,0,0,0,0
20121227,GDN-Mo,0,0,0,0,0,0,0,6,6,0
20121227,GSN-Brand,1161,190,1034.03,5.442263158,16.36520241,0,110,292,140,0
20121227,GSN-Brand-Mob,201,19,18.83,0.991052632,9.452736318,0,12,61,24,0
20121227,GSN-Brand-Tablet,108,10,75.7,7.57,9.259259259,0,6,24,6,0
20121227,GSN-Competitor,202,11,175.07,15.91545455,5.445544554,0,6,37,24,0
20121227,GSN-Competitor-Mob,51,4,37.62,9.405,7.843137255,0,6,6,6,0
20121227,GSN-Competitor-Tablet,26,4,106.54,26.635,15.38461538,0,6,6,6,0
20121227,GSN-Generic,5168,152,3509.22,23.08697368,2.941176471,0,85,158,146,0
20121227,GSN-Generic-Mob,2521,40,692.86,17.3215,1.586671956,0,12,37,37,0
20121227,GSN-Generic-Tablet,586,13,297.57,22.89,2.218430034,0,6,12,12,0
20121227,GSN-Product,3086,62,932.97,15.04790323,2.009073234,0,67,73,73,0
20121227,GSN-Product-Mob,1497,9,136.24,15.13777778,0.601202405,0,6,6,6,0
20121227,GSN-Product-Tablet,64,1,9.37,9.37,1.5625,0,0,0,0,0
20121227,JARUNEE-Interests,284916,550,2289.98,4.1636,0.193039352,0,0,0,0,0
20121227,JARUNEE-Placements,104094,110,459.44,4.176727273,0.105673718,0,0,0,0,0
20121227,JARUNEE-Topic,107308,107,457.37,4.274485981,0.099712976,0,0,0,0,0
20121227,Remarketing,77135,99,1034.53,10.44979798,0.128346406,0,12,183,110,0
20121228,(not set),0,0,0,0,0,0,1795,6408,1631,761
20121228,4JRNE-1510-1910-Keywords,176981,200,855.22,4.2761,0.113006481,0,0,0,0,0
20121228,GSN-Brand,819,115,684.97,5.95626087,14.04151404,0,110,201,128,0
20121228,GSN-Brand-Mob,178,28,47.49,1.696071429,15.73033708,0,12,85,37,0
20121228,GSN-Brand-Tablet,116,9,42.92,4.768888889,7.75862069,0,6,12,6,0
20121228,GSN-Competitor,131,3,45.1,15.03333333,2.290076336,0,12,12,12,0
20121228,GSN-Competitor-Mob,32,0,0,0,0,0,0,0,0,0
20121228,GSN-Competitor-Tablet,33,2,26.31,13.155,6.060606061,0,0,0,0,0
20121228,GSN-Generic,3695,93,2135.12,22.95827957,2.51691475,0,49,103,79,0
20121228,GSN-Generic-Mob,1717,25,442.86,17.7144,1.456027956,0,37,61,61,0
20121228,GSN-Generic-Tablet,524,7,156.54,22.36285714,1.335877863,0,0,0,0,0
20121228,GSN-Product,2740,63,921.7,14.63015873,2.299270073,0,67,79,79,0
20121228,GSN-Product-Mob,1700,9,107.69,11.96555556,0.529411765,0,0,0,0,0
20121228,GSN-Product-Tablet,42,2,30.71,15.355,4.761904762,0,0,0,0,0
20121228,JARUNEE-Interests,239610,473,2162.42,4.571712474,0.197404115,0,0,0,0,0
20121228,JARUNEE-Placements,100949,107,431.26,4.03046729,0.105994116,0,0,0,0,0
20121228,JARUNEE-Topic,140632,120,433.39,3.611583333,0.085329086,0,0,0,0,0
20121228,Remarketing,65758,88,727.25,8.264204545,0.133824021,0,6,195,128,0
20121229,(not set),0,0,0,0,0,0,663,3274,517,432
20121229,GSN-Brand,501,46,320.4,6.965217391,9.181636727,0,24,97,49,0
20121229,GSN-Brand-Mob,161,10,16.82,1.682,6.211180124,0,12,55,30,0
20121229,GSN-Brand-Tablet,78,3,9.94,3.313333333,3.846153846,0,6,6,6,0
20121229,GSN-Competitor,74,3,33.25,11.08333333,4.054054054,0,0,0,0,0
20121229,GSN-Competitor-Mob,46,3,28.52,9.506666667,6.52173913,0,0,0,0,0
20121229,GSN-Competitor-Tablet,16,1,12.49,12.49,6.25,0,0,0,0,0
20121229,GSN-Generic,2102,55,1223.61,22.24745455,2.616555661,0,43,79,79,0
20121229,GSN-Generic-Mob,1382,30,597.34,19.91133333,2.170767004,0,24,24,18,0
20121229,GSN-Generic-Tablet,383,22,507.5,23.06818182,5.744125326,0,12,18,18,0
20121229,GSN-Product,1703,31,468.74,15.12064516,1.820317087,0,18,30,30,0
20121229,GSN-Product-Mob,865,3,47.73,15.91,0.346820809,0,6,12,12,0
20121229,GSN-Product-Tablet,44,2,44.12,22.06,4.545454545,0,0,0,0,0
20121229,JARUNEE-Interests,2,0,0,0,0,0,0,0,0,0
20121229,Remarketing,55636,94,892.47,9.494361702,0.168955353,0,6,73,61,0
20121230,(not set),0,0,0,0,0,0,542,2093,359,335
20121230,GSN-Brand,426,44,235.17,5.344772727,10.3286385,0,30,91,18,0
20121230,GSN-Brand-Mob,135,5,8.79,1.758,3.703703704,0,0,6,6,0
20121230,GSN-Brand-Tablet,56,2,1.71,0.855,3.571428571,0,6,6,6,0
20121230,GSN-Competitor,76,3,33.64,11.21333333,3.947368421,0,18,18,18,0
20121230,GSN-Competitor-Mob,42,0,0,0,0,0,0,0,0,0
20121230,GSN-Competitor-Tablet,16,0,0,0,0,0,0,0,0,0
20121230,GSN-Generic,1960,33,737.14,22.33757576,1.683673469,0,30,37,24,0
20121230,GSN-Generic-Mob,1125,23,484.36,21.05913043,2.044444444,0,6,6,6,0
20121230,GSN-Generic-Tablet,286,7,148.49,21.21285714,2.447552448,0,0,12,12,0
20121230,GSN-Product,1582,29,435.6,15.02068966,1.83312263,0,24,24,24,0
20121230,GSN-Product-Mob,555,6,81.83,13.63833333,1.081081081,0,6,6,6,0
20121230,GSN-Product-Tablet,28,1,10.41,10.41,3.571428571,0,0,0,0,0
20121230,Remarketing,53529,83,753.68,9.080481928,0.155056138,0,12,116,97,0
20121231,(not set),0,0,0,0,0,0,1193,2252,955,256
20121231,4JRNE-1510-1910-Keywords,108593,211,783.42,3.712890995,0.1943035,0,0,0,0,0
20121231,GSN-Brand,254,35,240.09,6.859714286,13.77952756,0,18,67,43,0
20121231,GSN-Brand-Mob,131,7,33.27,4.752857143,5.34351145,0,0,0,0,0
20121231,GSN-Brand-Tablet,72,9,38.19,4.243333333,12.5,0,0,6,6,0
20121231,GSN-Competitor,71,0,0,0,0,0,0,0,0,0
20121231,GSN-Competitor-Mob,30,0,0,0,0,0,0,0,0,0
20121231,GSN-Competitor-Tablet,8,0,0,0,0,0,0,0,0,0
20121231,GSN-Generic,1530,35,787.35,22.49571429,2.287581699,0,43,55,43,0
20121231,GSN-Generic-Mob,794,12,237.42,19.785,1.511335013,0,12,18,12,0
20121231,GSN-Generic-Tablet,286,8,188.9,23.6125,2.797202797,0,6,6,6,0
20121231,GSN-Product,1223,24,376.67,15.69458333,1.962387572,0,6,18,6,0
20121231,GSN-Product-Mob,572,7,85.13,12.16142857,1.223776224,0,6,6,6,0
20121231,GSN-Product-Tablet,41,1,14.03,14.03,2.43902439,0,0,0,0,0
20121231,JARUNEE-Interests,253425,503,1994.29,3.964791252,0.198480813,0,0,0,0,0
20121231,JARUNEE-Placements,70361,93,383.18,4.120215054,0.132175495,0,0,0,0,0
20121231,JARUNEE-Topic,106779,101,387.35,3.835148515,0.094587887,0,0,0,0,0
20121231,Remarketing,46341,85,842.23,9.908588235,0.183422887,0,18,103,103,0
20130101,(not set),0,0,0,0,0,0,1321,2258,1156,383
20130101,4JRNE-1510-1910-Keywords,228692,330,1011.03,3.063727273,0.144298882,0,0,0,0,0
20130101,GSN-Brand,227,32,198.66,6.208125,14.0969163,0,24,55,24,0
20130101,GSN-Brand-Mob,74,7,28,4,9.459459459,0,0,6,6,0
20130101,GSN-Brand-Tablet,35,0,0,0,0,0,0,0,0,0
20130101,GSN-Competitor,36,1,19.53,19.53,2.777777778,0,0,0,0,0
20130101,GSN-Competitor-Mob,26,0,0,0,0,0,0,0,0,0
20130101,GSN-Competitor-Tablet,7,1,13.03,13.03,14.28571429,0,0,0,0,0
